EXPANSE stm32h747 m7 harness
INFO core=m7 cpuid=0x411fc271 idcode=0x20036450 pwr_cr3=0x00010044 dcache_line_bytes=32 dcache_ways=4 dcache_sets=128 sync32_headroom=128
RESULT name=evict_steady_range impl=tsearch core=m7 sysclk=64000000 dcache=0 pass=0 cycles=42377 ops=25
RESULT name=evict_steady_range impl=tsearch core=m7 sysclk=64000000 dcache=0 pass=1 cycles=42814 ops=25
RESULT name=evict_steady_range impl=tsearch core=m7 sysclk=64000000 dcache=0 pass=2 cycles=42788 ops=25
RESULT name=evict_steady_range impl=tsearch core=m7 sysclk=64000000 dcache=0 pass=3 cycles=42794 ops=25
RESULT name=evict_steady_range impl=tsearch core=m7 sysclk=64000000 dcache=0 pass=4 cycles=42794 ops=25
RESULT name=ingest impl=expanse core=m7 sysclk=64000000 dcache=1 pass=0 cycles=1468967 ops=2000
RESULT name=ingest impl=expanse core=m7 sysclk=64000000 dcache=1 pass=1 cycles=1465138 ops=2000
RESULT name=ingest impl=expanse core=m7 sysclk=64000000 dcache=1 pass=2 cycles=1464462 ops=2000
RESULT name=ingest impl=expanse core=m7 sysclk=64000000 dcache=1 pass=3 cycles=1464109 ops=2000
RESULT name=ingest impl=expanse core=m7 sysclk=64000000 dcache=1 pass=4 cycles=1464543 ops=2000
RESULT name=can_dispatch impl=expanse core=m7 sysclk=64000000 dcache=1 pass=0 cycles=132657 ops=500
RESULT name=can_dispatch impl=expanse core=m7 sysclk=64000000 dcache=1 pass=1 cycles=132736 ops=500
RESULT name=can_dispatch impl=expanse core=m7 sysclk=64000000 dcache=1 pass=2 cycles=132733 ops=500
RESULT name=can_dispatch impl=expanse core=m7 sysclk=64000000 dcache=1 pass=3 cycles=134119 ops=500
RESULT name=can_dispatch impl=expanse core=m7 sysclk=64000000 dcache=1 pass=4 cycles=134103 ops=500
RESULT name=evict_bulk_loop impl=expanse core=m7 sysclk=64000000 dcache=1 pass=0 cycles=1474770 ops=600
RESULT name=evict_bulk_loop impl=expanse core=m7 sysclk=64000000 dcache=1 pass=1 cycles=1474620 ops=600
RESULT name=evict_bulk_loop impl=expanse core=m7 sysclk=64000000 dcache=1 pass=2 cycles=1474615 ops=600
RESULT name=evict_bulk_loop impl=expanse core=m7 sysclk=64000000 dcache=1 pass=3 cycles=1473695 ops=600
RESULT name=evict_bulk_loop impl=expanse core=m7 sysclk=64000000 dcache=1 pass=4 cycles=1475034 ops=600
RESULT name=evict_bulk_range impl=expanse core=m7 sysclk=64000000 dcache=1 pass=0 cycles=496866 ops=600
RESULT name=evict_bulk_range impl=expanse core=m7 sysclk=64000000 dcache=1 pass=1 cycles=495768 ops=600
RESULT name=evict_bulk_range impl=expanse core=m7 sysclk=64000000 dcache=1 pass=2 cycles=496222 ops=600
RESULT name=evict_bulk_range impl=expanse core=m7 sysclk=64000000 dcache=1 pass=3 cycles=495706 ops=600
RESULT name=evict_bulk_range impl=expanse core=m7 sysclk=64000000 dcache=1 pass=4 cycles=495482 ops=600
RESULT name=evict_steady_loop impl=expanse core=m7 sysclk=64000000 dcache=1 pass=0 cycles=61532 ops=25
RESULT name=evict_steady_loop impl=expanse core=m7 sysclk=64000000 dcache=1 pass=1 cycles=61554 ops=25
RESULT name=evict_steady_loop impl=expanse core=m7 sysclk=64000000 dcache=1 pass=2 cycles=61201 ops=25
RESULT name=evict_steady_loop impl=expanse core=m7 sysclk=64000000 dcache=1 pass=3 cycles=61442 ops=25
RESULT name=evict_steady_loop impl=expanse core=m7 sysclk=64000000 dcache=1 pass=4 cycles=61509 ops=25
RESULT name=evict_steady_range impl=expanse core=m7 sysclk=64000000 dcache=1 pass=0 cycles=22533 ops=25
RESULT name=evict_steady_range impl=expanse core=m7 sysclk=64000000 dcache=1 pass=1 cycles=22599 ops=25
RESULT name=evict_steady_range impl=expanse core=m7 sysclk=64000000 dcache=1 pass=2 cycles=22571 ops=25
RESULT name=evict_steady_range impl=expanse core=m7 sysclk=64000000 dcache=1 pass=3 cycles=22501 ops=25
RESULT name=evict_steady_range impl=expanse core=m7 sysclk=64000000 dcache=1 pass=4 cycles=22497 ops=25
RESULT name=ingest impl=sorted_array core=m7 sysclk=64000000 dcache=1 pass=0 cycles=372118 ops=2000
RESULT name=ingest impl=sorted_array core=m7 sysclk=64000000 dcache=1 pass=1 cycles=369965 ops=2000
RESULT name=ingest impl=sorted_array core=m7 sysclk=64000000 dcache=1 pass=2 cycles=369886 ops=2000
RESULT name=ingest impl=sorted_array core=m7 sysclk=64000000 dcache=1 pass=3 cycles=369889 ops=2000
RESULT name=ingest impl=sorted_array core=m7 sysclk=64000000 dcache=1 pass=4 cycles=369862 ops=2000
RESULT name=can_dispatch impl=sorted_array core=m7 sysclk=64000000 dcache=1 pass=0 cycles=49960 ops=500
RESULT name=can_dispatch impl=sorted_array core=m7 sysclk=64000000 dcache=1 pass=1 cycles=49945 ops=500
RESULT name=can_dispatch impl=sorted_array core=m7 sysclk=64000000 dcache=1 pass=2 cycles=49945 ops=500
RESULT name=can_dispatch impl=sorted_array core=m7 sysclk=64000000 dcache=1 pass=3 cycles=49945 ops=500
RESULT name=can_dispatch impl=sorted_array core=m7 sysclk=64000000 dcache=1 pass=4 cycles=49945 ops=500
RESULT name=evict_bulk_loop impl=sorted_array core=m7 sysclk=64000000 dcache=1 pass=0 cycles=8431944 ops=600
RESULT name=evict_bulk_loop impl=sorted_array core=m7 sysclk=64000000 dcache=1 pass=1 cycles=8423007 ops=600
RESULT name=evict_bulk_loop impl=sorted_array core=m7 sysclk=64000000 dcache=1 pass=2 cycles=8429957 ops=600
RESULT name=evict_bulk_loop impl=sorted_array core=m7 sysclk=64000000 dcache=1 pass=3 cycles=8433443 ops=600
RESULT name=evict_bulk_loop impl=sorted_array core=m7 sysclk=64000000 dcache=1 pass=4 cycles=8420393 ops=600
RESULT name=evict_bulk_range impl=sorted_array core=m7 sysclk=64000000 dcache=1 pass=0 cycles=2614063 ops=600
RESULT name=evict_bulk_range impl=sorted_array core=m7 sysclk=64000000 dcache=1 pass=1 cycles=2613913 ops=600
RESULT name=evict_bulk_range impl=sorted_array core=m7 sysclk=64000000 dcache=1 pass=2 cycles=2614263 ops=600
RESULT name=evict_bulk_range impl=sorted_array core=m7 sysclk=64000000 dcache=1 pass=3 cycles=2613696 ops=600
RESULT name=evict_bulk_range impl=sorted_array core=m7 sysclk=64000000 dcache=1 pass=4 cycles=2613267 ops=600
RESULT name=evict_steady_loop impl=sorted_array core=m7 sysclk=64000000 dcache=1 pass=0 cycles=287609 ops=25
RESULT name=evict_steady_loop impl=sorted_array core=m7 sysclk=64000000 dcache=1 pass=1 cycles=286389 ops=25
RESULT name=evict_steady_loop impl=sorted_array core=m7 sysclk=64000000 dcache=1 pass=2 cycles=289947 ops=25
RESULT name=evict_steady_loop impl=sorted_array core=m7 sysclk=64000000 dcache=1 pass=3 cycles=290397 ops=25
RESULT name=evict_steady_loop impl=sorted_array core=m7 sysclk=64000000 dcache=1 pass=4 cycles=288731 ops=25
RESULT name=evict_steady_range impl=sorted_array core=m7 sysclk=64000000 dcache=1 pass=0 cycles=46467 ops=25
RESULT name=evict_steady_range impl=sorted_array core=m7 sysclk=64000000 dcache=1 pass=1 cycles=46280 ops=25
RESULT name=evict_steady_range impl=sorted_array core=m7 sysclk=64000000 dcache=1 pass=2 cycles=46314 ops=25
RESULT name=evict_steady_range impl=sorted_array core=m7 sysclk=64000000 dcache=1 pass=3 cycles=46480 ops=25
RESULT name=evict_steady_range impl=sorted_array core=m7 sysclk=64000000 dcache=1 pass=4 cycles=46326 ops=25
RESULT name=ingest impl=open_hash core=m7 sysclk=64000000 dcache=1 pass=0 cycles=135983 ops=2000
RESULT name=ingest impl=open_hash core=m7 sysclk=64000000 dcache=1 pass=1 cycles=136008 ops=2000
RESULT name=ingest impl=open_hash core=m7 sysclk=64000000 dcache=1 pass=2 cycles=135760 ops=2000
RESULT name=ingest impl=open_hash core=m7 sysclk=64000000 dcache=1 pass=3 cycles=135959 ops=2000
RESULT name=ingest impl=open_hash core=m7 sysclk=64000000 dcache=1 pass=4 cycles=135893 ops=2000
RESULT name=can_dispatch impl=open_hash core=m7 sysclk=64000000 dcache=1 pass=0 cycles=27677 ops=500
RESULT name=can_dispatch impl=open_hash core=m7 sysclk=64000000 dcache=1 pass=1 cycles=27652 ops=500
RESULT name=can_dispatch impl=open_hash core=m7 sysclk=64000000 dcache=1 pass=2 cycles=27622 ops=500
RESULT name=can_dispatch impl=open_hash core=m7 sysclk=64000000 dcache=1 pass=3 cycles=27622 ops=500
RESULT name=can_dispatch impl=open_hash core=m7 sysclk=64000000 dcache=1 pass=4 cycles=27622 ops=500
RESULT name=evict_bulk_scan impl=open_hash core=m7 sysclk=64000000 dcache=1 pass=0 cycles=90132 ops=600
RESULT name=evict_bulk_scan impl=open_hash core=m7 sysclk=64000000 dcache=1 pass=1 cycles=90192 ops=600
RESULT name=evict_bulk_scan impl=open_hash core=m7 sysclk=64000000 dcache=1 pass=2 cycles=90196 ops=600
RESULT name=evict_bulk_scan impl=open_hash core=m7 sysclk=64000000 dcache=1 pass=3 cycles=90122 ops=600
RESULT name=evict_bulk_scan impl=open_hash core=m7 sysclk=64000000 dcache=1 pass=4 cycles=90106 ops=600
RESULT name=evict_steady_scan impl=open_hash core=m7 sysclk=64000000 dcache=1 pass=0 cycles=85397 ops=25
RESULT name=evict_steady_scan impl=open_hash core=m7 sysclk=64000000 dcache=1 pass=1 cycles=85360 ops=25
RESULT name=evict_steady_scan impl=open_hash core=m7 sysclk=64000000 dcache=1 pass=2 cycles=85380 ops=25
RESULT name=evict_steady_scan impl=open_hash core=m7 sysclk=64000000 dcache=1 pass=3 cycles=85367 ops=25
RESULT name=evict_steady_scan impl=open_hash core=m7 sysclk=64000000 dcache=1 pass=4 cycles=85350 ops=25
RESULT name=ingest impl=tsearch core=m7 sysclk=64000000 dcache=1 pass=0 cycles=51654118 ops=2000
RESULT name=ingest impl=tsearch core=m7 sysclk=64000000 dcache=1 pass=1 cycles=51630100 ops=2000
RESULT name=ingest impl=tsearch core=m7 sysclk=64000000 dcache=1 pass=2 cycles=51649157 ops=2000
RESULT name=ingest impl=tsearch core=m7 sysclk=64000000 dcache=1 pass=3 cycles=51650077 ops=2000
RESULT name=ingest impl=tsearch core=m7 sysclk=64000000 dcache=1 pass=4 cycles=51631958 ops=2000
RESULT name=can_dispatch impl=tsearch core=m7 sysclk=64000000 dcache=1 pass=0 cycles=2909953 ops=500
RESULT name=can_dispatch impl=tsearch core=m7 sysclk=64000000 dcache=1 pass=1 cycles=2909852 ops=500
RESULT name=can_dispatch impl=tsearch core=m7 sysclk=64000000 dcache=1 pass=2 cycles=2910551 ops=500
RESULT name=can_dispatch impl=tsearch core=m7 sysclk=64000000 dcache=1 pass=3 cycles=2910186 ops=500
RESULT name=can_dispatch impl=tsearch core=m7 sysclk=64000000 dcache=1 pass=4 cycles=2910231 ops=500
RESULT name=evict_bulk_loop impl=tsearch core=m7 sysclk=64000000 dcache=1 pass=0 cycles=1313527 ops=600
RESULT name=evict_bulk_loop impl=tsearch core=m7 sysclk=64000000 dcache=1 pass=1 cycles=1315832 ops=600
RESULT name=evict_bulk_loop impl=tsearch core=m7 sysclk=64000000 dcache=1 pass=2 cycles=1316906 ops=600
RESULT name=evict_bulk_loop impl=tsearch core=m7 sysclk=64000000 dcache=1 pass=3 cycles=1315776 ops=600
RESULT name=evict_bulk_loop impl=tsearch core=m7 sysclk=64000000 dcache=1 pass=4 cycles=1316618 ops=600
RESULT name=evict_bulk_range impl=tsearch core=m7 sysclk=64000000 dcache=1 pass=0 cycles=1285773 ops=600
RESULT name=evict_bulk_range impl=tsearch core=m7 sysclk=64000000 dcache=1 pass=1 cycles=1286078 ops=600
RESULT name=evict_bulk_range impl=tsearch core=m7 sysclk=64000000 dcache=1 pass=2 cycles=1284468 ops=600
RESULT name=evict_bulk_range impl=tsearch core=m7 sysclk=64000000 dcache=1 pass=3 cycles=1285321 ops=600
RESULT name=evict_bulk_range impl=tsearch core=m7 sysclk=64000000 dcache=1 pass=4 cycles=1285610 ops=600
RESULT name=evict_steady_loop impl=tsearch core=m7 sysclk=64000000 dcache=1 pass=0 cycles=23900 ops=25
RESULT name=evict_steady_loop impl=tsearch core=m7 sysclk=64000000 dcache=1 pass=1 cycles=23961 ops=25
RESULT name=evict_steady_loop impl=tsearch core=m7 sysclk=64000000 dcache=1 pass=2 cycles=23894 ops=25
RESULT name=evict_steady_loop impl=tsearch core=m7 sysclk=64000000 dcache=1 pass=3 cycles=23795 ops=25
RESULT name=evict_steady_loop impl=tsearch core=m7 sysclk=64000000 dcache=1 pass=4 cycles=23826 ops=25
RESULT name=evict_steady_range impl=tsearch core=m7 sysclk=64000000 dcache=1 pass=0 cycles=22688 ops=25
RESULT name=evict_steady_range impl=tsearch core=m7 sysclk=64000000 dcache=1 pass=1 cycles=22625 ops=25
RESULT name=evict_steady_range impl=tsearch core=m7 sysclk=64000000 dcache=1 pass=2 cycles=22705 ops=25
RESULT name=evict_steady_range impl=tsearch core=m7 sysclk=64000000 dcache=1 pass=3 cycles=22702 ops=25
RESULT name=evict_steady_range impl=tsearch core=m7 sysclk=64000000 dcache=1 pass=4 cycles=22667 ops=25
INFO sysclk=160000000 hclk=80000000 vos=3
TICK
TOCK cycles=320000000
RESULT name=ingest impl=expanse core=m7 sysclk=160000000 dcache=1 pass=0 cycles=1586078 ops=2000
RESULT name=ingest impl=expanse core=m7 sysclk=160000000 dcache=1 pass=1 cycles=1581682 ops=2000
RESULT name=ingest impl=expanse core=m7 sysclk=160000000 dcache=1 pass=2 cycles=1577492 ops=2000
RESULT name=ingest impl=expanse core=m7 sysclk=160000000 dcache=1 pass=3 cycles=1580374 ops=2000
RESULT name=ingest impl=expanse core=m7 sysclk=160000000 dcache=1 pass=4 cycles=1576858 ops=2000
RESULT name=can_dispatch impl=expanse core=m7 sysclk=160000000 dcache=1 pass=0 cycles=137159 ops=500
RESULT name=can_dispatch impl=expanse core=m7 sysclk=160000000 dcache=1 pass=1 cycles=136704 ops=500
RESULT name=can_dispatch impl=expanse core=m7 sysclk=160000000 dcache=1 pass=2 cycles=136076 ops=500
RESULT name=can_dispatch impl=expanse core=m7 sysclk=160000000 dcache=1 pass=3 cycles=142803 ops=500
RESULT name=can_dispatch impl=expanse core=m7 sysclk=160000000 dcache=1 pass=4 cycles=142803 ops=500
RESULT name=evict_bulk_loop impl=expanse core=m7 sysclk=160000000 dcache=1 pass=0 cycles=1548567 ops=600
RESULT name=evict_bulk_loop impl=expanse core=m7 sysclk=160000000 dcache=1 pass=1 cycles=1549775 ops=600
